index,time,flow,concentration,segment
96,2019-06-05 00:00:00,356.0,3.7,1
97,2019-06-05 00:15:00,356.0,3.7,1
98,2019-06-05 00:30:00,356.0,3.6,1
99,2019-06-05 00:45:00,356.0,3.6,1
100,2019-06-05 01:00:00,356.0,3.8,1
101,2019-06-05 01:15:00,356.0,3.8,1
102,2019-06-05 01:30:00,356.0,3.8,1
103,2019-06-05 01:45:00,356.0,3.8,1
104,2019-06-05 02:00:00,356.0,3.7,1
105,2019-06-05 02:15:00,356.0,3.6,1
106,2019-06-05 02:30:00,356.0,3.8,1
107,2019-06-05 02:45:00,356.0,3.7,1
108,2019-06-05 03:00:00,356.0,3.8,1
109,2019-06-05 03:15:00,356.0,3.7,1
110,2019-06-05 03:30:00,356.0,3.7,1
111,2019-06-05 03:45:00,356.0,3.8,1
112,2019-06-05 04:00:00,356.0,3.9,1
113,2019-06-05 04:15:00,356.0,3.7,1
114,2019-06-05 04:30:00,356.0,3.7,1
115,2019-06-05 04:45:00,356.0,3.6,1
116,2019-06-05 05:00:00,356.0,3.7,1
117,2019-06-05 05:15:00,356.0,3.7,1
118,2019-06-05 05:30:00,356.0,3.7,1
119,2019-06-05 05:45:00,356.0,3.6,1
120,2019-06-05 06:00:00,356.0,3.5,1
121,2019-06-05 06:15:00,356.0,3.6,1
122,2019-06-05 06:30:00,356.0,3.3,1
123,2019-06-05 06:45:00,356.0,3.5,1
124,2019-06-05 07:00:00,356.0,3.3,1
125,2019-06-05 07:15:00,356.0,3.3,1
126,2019-06-05 07:30:00,356.0,3.3,1
127,2019-06-05 07:45:00,356.0,3.2,1
128,2019-06-05 08:00:00,356.0,3.1,1
129,2019-06-05 08:15:00,356.0,3.2,1
130,2019-06-05 08:30:00,356.0,3.2,1
131,2019-06-05 08:45:00,356.0,3.2,1
132,2019-06-05 09:00:00,356.0,3.1,1
133,2019-06-05 09:15:00,356.0,3.2,1
134,2019-06-05 09:30:00,356.0,3.2,1
135,2019-06-05 09:45:00,356.0,3.1,1
136,2019-06-05 10:00:00,356.0,3.0,1
137,2019-06-05 10:15:00,356.0,3.0,1
138,2019-06-05 10:30:00,356.0,3.0,1
139,2019-06-05 10:45:00,356.0,3.1,1
140,2019-06-05 11:00:00,356.0,3.0,1
141,2019-06-05 11:15:00,356.0,3.0,1
142,2019-06-05 11:30:00,356.0,2.9,1
143,2019-06-05 11:45:00,356.0,2.8,1
144,2019-06-05 12:00:00,356.0,2.9,1
145,2019-06-05 12:15:00,352.0,3.0,1
146,2019-06-05 12:30:00,356.0,3.0,1
147,2019-06-05 12:45:00,356.0,3.0,1
148,2019-06-05 13:00:00,352.0,2.7,1
149,2019-06-05 13:15:00,352.0,2.8,1
150,2019-06-05 13:30:00,352.0,2.8,1
151,2019-06-05 13:45:00,352.0,2.9,1
152,2019-06-05 14:00:00,352.0,3.0,1
153,2019-06-05 14:15:00,352.0,2.9,1
154,2019-06-05 14:30:00,352.0,3.0,1
155,2019-06-05 14:45:00,352.0,3.0,1
156,2019-06-05 15:00:00,352.0,3.0,1
157,2019-06-05 15:15:00,352.0,3.1,1
158,2019-06-05 15:30:00,352.0,3.2,1
159,2019-06-05 15:45:00,352.0,3.1,1
160,2019-06-05 16:00:00,348.0,3.1,1
161,2019-06-05 16:15:00,348.0,3.0,1
162,2019-06-05 16:30:00,348.0,3.1,1
163,2019-06-05 16:45:00,348.0,3.1,1
164,2019-06-05 17:00:00,348.0,3.2,1
165,2019-06-05 17:15:00,348.0,3.2,1
166,2019-06-05 17:30:00,348.0,3.2,1
167,2019-06-05 17:45:00,348.0,3.3,1
168,2019-06-05 18:00:00,348.0,3.3,1
169,2019-06-05 18:15:00,348.0,3.4,1
170,2019-06-05 18:30:00,348.0,3.4,1
171,2019-06-05 18:45:00,348.0,3.3,1
172,2019-06-05 19:00:00,348.0,3.3,1
173,2019-06-05 19:15:00,352.0,3.3,1
174,2019-06-05 19:30:00,356.0,3.2,1
175,2019-06-05 19:45:00,356.0,3.2,1
176,2019-06-05 20:00:00,356.0,3.4,1
177,2019-06-05 20:15:00,352.0,3.5,1
178,2019-06-05 20:30:00,352.0,3.3,1
179,2019-06-05 20:45:00,348.0,3.4,1
180,2019-06-05 21:00:00,345.0,3.5,1
181,2019-06-05 21:15:00,345.0,3.4,1
182,2019-06-05 21:30:00,341.0,3.5,1
183,2019-06-05 21:45:00,341.0,3.7,1
184,2019-06-05 22:00:00,337.0,3.5,0
185,2019-06-05 22:15:00,337.0,3.5,0
186,2019-06-05 22:30:00,337.0,3.6,0
187,2019-06-05 22:45:00,337.0,3.4,2
188,2019-06-05 23:00:00,341.0,3.4,2
189,2019-06-05 23:15:00,341.0,3.4,2
190,2019-06-05 23:30:00,341.0,3.5,2
191,2019-06-05 23:45:00,341.0,3.5,2
192,2019-06-06 00:00:00,345.0,3.7,2
193,2019-06-06 00:15:00,345.0,3.5,2
194,2019-06-06 00:30:00,345.0,3.5,2
195,2019-06-06 00:45:00,345.0,3.4,2
196,2019-06-06 01:00:00,345.0,3.4,2
197,2019-06-06 01:15:00,345.0,3.3,2
198,2019-06-06 01:30:00,348.0,3.5,2
199,2019-06-06 01:45:00,348.0,3.5,2
200,2019-06-06 02:00:00,348.0,3.5,2
201,2019-06-06 02:15:00,348.0,3.6,2
202,2019-06-06 02:30:00,348.0,3.6,2
203,2019-06-06 02:45:00,348.0,3.5,2
204,2019-06-06 03:00:00,348.0,3.4,2
205,2019-06-06 03:15:00,348.0,3.5,2
206,2019-06-06 03:30:00,352.0,3.6,2
207,2019-06-06 03:45:00,352.0,3.6,2
208,2019-06-06 04:00:00,352.0,3.6,2
209,2019-06-06 04:15:00,356.0,3.6,2
210,2019-06-06 04:30:00,356.0,3.6,2
211,2019-06-06 04:45:00,356.0,3.5,2
212,2019-06-06 05:00:00,356.0,3.7,2
213,2019-06-06 05:15:00,360.0,3.6,2
214,2019-06-06 05:30:00,360.0,3.6,2
215,2019-06-06 05:45:00,360.0,3.5,2
216,2019-06-06 06:00:00,360.0,3.6,2
217,2019-06-06 06:15:00,360.0,3.6,2
218,2019-06-06 06:30:00,360.0,3.3,2
219,2019-06-06 06:45:00,360.0,3.3,2
220,2019-06-06 07:00:00,360.0,3.2,2
221,2019-06-06 07:15:00,360.0,3.2,2
222,2019-06-06 07:30:00,360.0,3.3,2
223,2019-06-06 07:45:00,360.0,3.3,2
224,2019-06-06 08:00:00,360.0,3.3,2
225,2019-06-06 08:15:00,360.0,3.2,2
226,2019-06-06 08:30:00,356.0,3.3,2
227,2019-06-06 08:45:00,356.0,3.3,2
228,2019-06-06 09:00:00,356.0,3.3,2
229,2019-06-06 09:15:00,356.0,3.4,2
230,2019-06-06 09:30:00,356.0,3.2,2
231,2019-06-06 09:45:00,356.0,3.3,2
232,2019-06-06 10:00:00,356.0,3.3,2
233,2019-06-06 10:15:00,356.0,3.4,2
234,2019-06-06 10:30:00,356.0,3.4,2
235,2019-06-06 10:45:00,356.0,3.2,2
236,2019-06-06 11:00:00,356.0,3.3,2
237,2019-06-06 11:15:00,356.0,3.3,2
238,2019-06-06 11:30:00,356.0,3.2,2
239,2019-06-06 11:45:00,352.0,3.2,2
240,2019-06-06 12:00:00,352.0,3.1,2
241,2019-06-06 12:15:00,352.0,3.1,2
242,2019-06-06 12:30:00,352.0,3.0,2
243,2019-06-06 12:45:00,352.0,3.1,2
244,2019-06-06 13:00:00,348.0,3.1,2
245,2019-06-06 13:15:00,348.0,3.2,2
246,2019-06-06 13:30:00,348.0,3.1,2
247,2019-06-06 13:45:00,348.0,3.3,2
248,2019-06-06 14:00:00,348.0,3.1,2
249,2019-06-06 14:15:00,348.0,3.1,2
250,2019-06-06 14:30:00,348.0,3.3,2
251,2019-06-06 14:45:00,348.0,3.1,2
252,2019-06-06 15:00:00,345.0,3.3,2
253,2019-06-06 15:15:00,345.0,3.0,2
254,2019-06-06 15:30:00,345.0,3.3,2
255,2019-06-06 15:45:00,345.0,3.2,2
256,2019-06-06 16:00:00,345.0,3.2,2
257,2019-06-06 16:15:00,345.0,3.2,2
258,2019-06-06 16:30:00,345.0,3.3,2
259,2019-06-06 16:45:00,341.0,3.1,2
260,2019-06-06 17:00:00,341.0,3.2,2
261,2019-06-06 17:15:00,341.0,3.2,2
262,2019-06-06 17:30:00,341.0,3.2,2
263,2019-06-06 17:45:00,341.0,3.3,2
264,2019-06-06 18:00:00,341.0,3.3,2
265,2019-06-06 18:15:00,341.0,3.3,2
266,2019-06-06 18:30:00,341.0,3.3,2
267,2019-06-06 18:45:00,337.0,3.4,2
268,2019-06-06 19:00:00,341.0,3.3,2
269,2019-06-06 19:15:00,345.0,3.3,2
270,2019-06-06 19:30:00,345.0,3.2,2
271,2019-06-06 19:45:00,348.0,3.3,2
272,2019-06-06 20:00:00,352.0,3.5,2
273,2019-06-06 20:15:00,356.0,3.5,2
274,2019-06-06 20:30:00,356.0,3.4,2
275,2019-06-06 20:45:00,360.0,3.6,2
276,2019-06-06 21:00:00,360.0,3.6,2
277,2019-06-06 21:15:00,360.0,3.5,2
278,2019-06-06 21:30:00,360.0,3.6,2
279,2019-06-06 21:45:00,360.0,3.6,2
280,2019-06-06 22:00:00,360.0,3.6,2
281,2019-06-06 22:15:00,360.0,3.6,2
282,2019-06-06 22:30:00,360.0,3.8,2
283,2019-06-06 22:45:00,360.0,3.8,2
284,2019-06-06 23:00:00,360.0,3.7,2
285,2019-06-06 23:15:00,360.0,3.8,2
286,2019-06-06 23:30:00,360.0,3.8,2
287,2019-06-06 23:45:00,360.0,3.8,2
288,2019-06-07 00:00:00,360.0,3.8,2
289,2019-06-07 00:15:00,360.0,3.7,2
290,2019-06-07 00:30:00,360.0,3.9,2
291,2019-06-07 00:45:00,360.0,3.7,2
292,2019-06-07 01:00:00,360.0,4.1,2
293,2019-06-07 01:15:00,360.0,3.9,2
294,2019-06-07 01:30:00,360.0,4.1,2
295,2019-06-07 01:45:00,360.0,4.0,2
296,2019-06-07 02:00:00,360.0,3.9,2
297,2019-06-07 02:15:00,360.0,4.0,2
298,2019-06-07 02:30:00,360.0,4.2,2
299,2019-06-07 02:45:00,360.0,3.9,2
300,2019-06-07 03:00:00,360.0,4.0,2
301,2019-06-07 03:15:00,360.0,4.1,2
302,2019-06-07 03:30:00,360.0,4.0,2
303,2019-06-07 03:45:00,360.0,4.1,2
304,2019-06-07 04:00:00,360.0,4.0,2
305,2019-06-07 04:15:00,360.0,4.0,2
306,2019-06-07 04:30:00,360.0,4.1,2
307,2019-06-07 04:45:00,360.0,4.2,2
308,2019-06-07 05:00:00,360.0,4.0,2
309,2019-06-07 05:15:00,356.0,4.0,2
310,2019-06-07 05:30:00,356.0,4.0,2
311,2019-06-07 05:45:00,356.0,3.8,2
312,2019-06-07 06:00:00,356.0,3.9,2
313,2019-06-07 06:15:00,356.0,3.7,2
314,2019-06-07 06:30:00,356.0,3.8,2
315,2019-06-07 06:45:00,356.0,3.8,2
316,2019-06-07 07:00:00,356.0,3.8,2
317,2019-06-07 07:15:00,356.0,3.6,2
318,2019-06-07 07:30:00,356.0,3.4,2
319,2019-06-07 07:45:00,356.0,3.4,2
320,2019-06-07 08:00:00,356.0,3.4,2
321,2019-06-07 08:15:00,356.0,3.4,2
322,2019-06-07 08:30:00,356.0,3.4,2
323,2019-06-07 08:45:00,356.0,3.4,2
324,2019-06-07 09:00:00,356.0,3.4,2
325,2019-06-07 09:15:00,356.0,3.2,2
326,2019-06-07 09:30:00,356.0,3.3,2
327,2019-06-07 09:45:00,356.0,3.2,2
328,2019-06-07 10:00:00,356.0,3.2,2
329,2019-06-07 10:15:00,356.0,3.2,2
330,2019-06-07 10:30:00,356.0,3.1,2
331,2019-06-07 10:45:00,356.0,3.0,2
332,2019-06-07 11:00:00,356.0,3.1,2
333,2019-06-07 11:15:00,356.0,3.1,2
334,2019-06-07 11:30:00,356.0,3.1,2
335,2019-06-07 11:45:00,356.0,3.0,2
336,2019-06-07 12:00:00,356.0,2.9,2
337,2019-06-07 12:15:00,356.0,2.9,2
338,2019-06-07 12:30:00,356.0,3.1,2
339,2019-06-07 12:45:00,356.0,3.0,2
340,2019-06-07 13:00:00,352.0,2.9,2
341,2019-06-07 13:15:00,352.0,2.9,2
342,2019-06-07 13:30:00,352.0,2.9,2
343,2019-06-07 13:45:00,352.0,3.0,2
344,2019-06-07 14:00:00,352.0,3.1,2
345,2019-06-07 14:15:00,352.0,3.1,2
346,2019-06-07 14:30:00,352.0,3.0,2
347,2019-06-07 14:45:00,352.0,2.8,2
348,2019-06-07 15:00:00,352.0,3.0,2
349,2019-06-07 15:15:00,352.0,3.1,2
350,2019-06-07 15:30:00,352.0,3.0,2
351,2019-06-07 15:45:00,348.0,2.9,2
352,2019-06-07 16:00:00,348.0,3.0,2
353,2019-06-07 16:15:00,348.0,3.0,2
354,2019-06-07 16:30:00,348.0,3.0,2
355,2019-06-07 16:45:00,348.0,3.1,2
356,2019-06-07 17:00:00,348.0,3.2,2
357,2019-06-07 17:15:00,348.0,3.1,2
358,2019-06-07 17:30:00,348.0,2.9,2
359,2019-06-07 17:45:00,348.0,3.1,2
360,2019-06-07 18:00:00,348.0,3.0,2
361,2019-06-07 18:15:00,345.0,2.9,2
362,2019-06-07 18:30:00,345.0,3.1,2
363,2019-06-07 18:45:00,345.0,3.2,2
364,2019-06-07 19:00:00,345.0,3.1,2
365,2019-06-07 19:15:00,345.0,3.2,2
366,2019-06-07 19:30:00,345.0,3.1,2
367,2019-06-07 19:45:00,345.0,3.2,2
368,2019-06-07 20:00:00,345.0,3.3,2
369,2019-06-07 20:15:00,345.0,3.2,2
370,2019-06-07 20:30:00,345.0,3.5,2
371,2019-06-07 20:45:00,345.0,3.2,2
372,2019-06-07 21:00:00,345.0,3.5,2
373,2019-06-07 21:15:00,345.0,3.4,2
374,2019-06-07 21:30:00,345.0,3.6,2
375,2019-06-07 21:45:00,345.0,3.5,2
376,2019-06-07 22:00:00,345.0,3.4,2
377,2019-06-07 22:15:00,345.0,3.4,2
378,2019-06-07 22:30:00,345.0,3.4,2
379,2019-06-07 22:45:00,345.0,3.5,2
380,2019-06-07 23:00:00,341.0,3.3,2
381,2019-06-07 23:15:00,345.0,3.6,2
382,2019-06-07 23:30:00,345.0,3.5,2
383,2019-06-07 23:45:00,345.0,3.6,2
384,2019-06-08 00:00:00,341.0,3.7,2
385,2019-06-08 00:15:00,345.0,3.4,2
386,2019-06-08 00:30:00,341.0,3.4,2
387,2019-06-08 00:45:00,341.0,3.6,2
388,2019-06-08 01:00:00,341.0,3.6,2
389,2019-06-08 01:15:00,341.0,3.8,2
390,2019-06-08 01:30:00,341.0,3.6,2
391,2019-06-08 01:45:00,345.0,3.7,2
392,2019-06-08 02:00:00,345.0,3.8,2
393,2019-06-08 02:15:00,345.0,3.9,2
394,2019-06-08 02:30:00,345.0,3.8,2
395,2019-06-08 02:45:00,345.0,3.8,2
396,2019-06-08 03:00:00,341.0,3.8,2
397,2019-06-08 03:15:00,341.0,3.7,2
398,2019-06-08 03:30:00,345.0,3.8,2
399,2019-06-08 03:45:00,341.0,3.7,2
400,2019-06-08 04:00:00,341.0,3.8,2
401,2019-06-08 04:15:00,341.0,3.9,2
402,2019-06-08 04:30:00,345.0,3.9,2
403,2019-06-08 04:45:00,341.0,3.9,2
404,2019-06-08 05:00:00,345.0,3.9,2
405,2019-06-08 05:15:00,341.0,3.8,2
406,2019-06-08 05:30:00,341.0,4.0,2
407,2019-06-08 05:45:00,341.0,4.1,2
408,2019-06-08 06:00:00,341.0,3.9,2
409,2019-06-08 06:15:00,341.0,4.0,2
410,2019-06-08 06:30:00,341.0,3.9,2
411,2019-06-08 06:45:00,341.0,3.8,2
412,2019-06-08 07:00:00,341.0,3.8,2
413,2019-06-08 07:15:00,341.0,3.6,2
414,2019-06-08 07:30:00,341.0,3.8,2
415,2019-06-08 07:45:00,341.0,3.8,2
416,2019-06-08 08:00:00,341.0,3.6,2
417,2019-06-08 08:15:00,341.0,3.6,2
418,2019-06-08 08:30:00,341.0,3.6,2
419,2019-06-08 08:45:00,341.0,3.6,2
420,2019-06-08 09:00:00,341.0,3.6,2
421,2019-06-08 09:15:00,341.0,3.7,2
422,2019-06-08 09:30:00,341.0,3.7,2
423,2019-06-08 09:45:00,341.0,3.5,2
424,2019-06-08 10:00:00,341.0,3.6,2
425,2019-06-08 10:15:00,341.0,3.6,2
426,2019-06-08 10:30:00,341.0,3.4,2
427,2019-06-08 10:45:00,341.0,3.6,2
428,2019-06-08 11:00:00,341.0,3.6,2
429,2019-06-08 11:15:00,341.0,3.5,2
430,2019-06-08 11:30:00,341.0,3.6,2
431,2019-06-08 11:45:00,341.0,3.5,2
432,2019-06-08 12:00:00,341.0,3.4,2
433,2019-06-08 12:15:00,341.0,3.6,2
434,2019-06-08 12:30:00,337.0,3.5,0
435,2019-06-08 12:45:00,337.0,3.5,0
436,2019-06-08 13:00:00,337.0,3.3,0
437,2019-06-08 13:15:00,337.0,3.4,0
438,2019-06-08 13:30:00,337.0,3.4,0
439,2019-06-08 13:45:00,337.0,3.3,0
440,2019-06-08 14:00:00,337.0,3.4,3
441,2019-06-08 14:15:00,341.0,3.4,3
442,2019-06-08 14:30:00,345.0,3.4,3
443,2019-06-08 14:45:00,345.0,3.4,3
444,2019-06-08 15:00:00,345.0,3.4,3
445,2019-06-08 15:15:00,348.0,3.4,3
446,2019-06-08 15:30:00,348.0,3.6,3
447,2019-06-08 15:45:00,348.0,3.8,3
448,2019-06-08 16:00:00,348.0,3.5,3
449,2019-06-08 16:15:00,348.0,3.5,3
450,2019-06-08 16:30:00,348.0,3.4,3
451,2019-06-08 16:45:00,348.0,3.7,3
452,2019-06-08 17:00:00,348.0,3.7,3
453,2019-06-08 17:15:00,348.0,3.6,3
454,2019-06-08 17:30:00,348.0,3.8,3
455,2019-06-08 17:45:00,348.0,3.8,3
456,2019-06-08 18:00:00,348.0,3.8,3
457,2019-06-08 18:15:00,348.0,4.0,3
458,2019-06-08 18:30:00,348.0,4.0,3
459,2019-06-08 18:45:00,345.0,3.9,3
460,2019-06-08 19:00:00,345.0,3.9,3
461,2019-06-08 19:15:00,345.0,3.9,3
462,2019-06-08 19:30:00,345.0,3.9,3
463,2019-06-08 19:45:00,345.0,4.4,3
464,2019-06-08 20:00:00,345.0,4.2,3
465,2019-06-08 20:15:00,345.0,4.3,3
466,2019-06-08 20:30:00,345.0,4.2,3
467,2019-06-08 20:45:00,345.0,4.2,3
468,2019-06-08 21:00:00,345.0,4.1,3
469,2019-06-08 21:15:00,345.0,4.4,3
470,2019-06-08 21:30:00,345.0,4.3,3
471,2019-06-08 21:45:00,345.0,4.3,3
472,2019-06-08 22:00:00,345.0,4.4,3
473,2019-06-08 22:15:00,345.0,4.2,3
474,2019-06-08 22:30:00,345.0,4.3,3
475,2019-06-08 22:45:00,345.0,4.3,3
476,2019-06-08 23:00:00,348.0,4.5,3
477,2019-06-08 23:15:00,348.0,4.3,3
478,2019-06-08 23:30:00,348.0,4.4,3
479,2019-06-08 23:45:00,348.0,4.4,3
480,2019-06-09 00:00:00,348.0,4.6,3
481,2019-06-09 00:15:00,348.0,4.5,3
482,2019-06-09 00:30:00,348.0,4.3,3
483,2019-06-09 00:45:00,348.0,4.5,3
484,2019-06-09 01:00:00,348.0,4.5,3
485,2019-06-09 01:15:00,348.0,4.3,3
486,2019-06-09 01:30:00,348.0,4.5,3
487,2019-06-09 01:45:00,348.0,4.6,3
488,2019-06-09 02:00:00,348.0,4.8,3
489,2019-06-09 02:15:00,348.0,4.7,3
490,2019-06-09 02:30:00,348.0,4.6,3
491,2019-06-09 02:45:00,348.0,4.8,3
492,2019-06-09 03:00:00,348.0,4.6,3
493,2019-06-09 03:15:00,348.0,4.5,3
494,2019-06-09 03:30:00,348.0,4.8,3
495,2019-06-09 03:45:00,348.0,4.8,3
496,2019-06-09 04:00:00,348.0,4.8,3
497,2019-06-09 04:15:00,348.0,4.8,3
498,2019-06-09 04:30:00,348.0,4.6,3
499,2019-06-09 04:45:00,348.0,4.7,3
500,2019-06-09 05:00:00,348.0,4.6,3
501,2019-06-09 05:15:00,348.0,4.7,3
502,2019-06-09 05:30:00,348.0,4.6,3
503,2019-06-09 05:45:00,348.0,4.4,3
504,2019-06-09 06:00:00,348.0,4.4,3
505,2019-06-09 06:15:00,348.0,4.6,3
506,2019-06-09 06:30:00,348.0,4.4,3
507,2019-06-09 06:45:00,348.0,4.4,3
508,2019-06-09 07:00:00,348.0,4.3,3
509,2019-06-09 07:15:00,348.0,4.2,3
510,2019-06-09 07:30:00,348.0,4.2,3
511,2019-06-09 07:45:00,348.0,4.2,3
512,2019-06-09 08:00:00,348.0,4.0,3
513,2019-06-09 08:15:00,348.0,3.9,3
514,2019-06-09 08:30:00,348.0,3.7,3
515,2019-06-09 08:45:00,348.0,3.8,3
516,2019-06-09 09:00:00,348.0,3.6,3
517,2019-06-09 09:15:00,348.0,3.7,3
518,2019-06-09 09:30:00,348.0,3.6,3
519,2019-06-09 09:45:00,348.0,3.5,3
520,2019-06-09 10:00:00,348.0,3.6,3
521,2019-06-09 10:15:00,348.0,3.4,3
522,2019-06-09 10:30:00,348.0,3.4,3
523,2019-06-09 10:45:00,345.0,3.3,3
524,2019-06-09 11:00:00,345.0,3.4,3
525,2019-06-09 11:15:00,345.0,3.4,3
526,2019-06-09 11:30:00,345.0,3.4,3
527,2019-06-09 11:45:00,345.0,3.4,3
528,2019-06-09 12:00:00,345.0,3.4,3
529,2019-06-09 12:15:00,345.0,3.2,3
530,2019-06-09 12:30:00,345.0,3.4,3
531,2019-06-09 12:45:00,345.0,3.2,3
532,2019-06-09 13:00:00,345.0,3.3,3
533,2019-06-09 13:15:00,345.0,3.2,3
534,2019-06-09 13:30:00,345.0,3.1,3
535,2019-06-09 13:45:00,345.0,3.4,3
536,2019-06-09 14:00:00,345.0,3.2,3
537,2019-06-09 14:15:00,341.0,3.3,3
538,2019-06-09 14:30:00,341.0,3.3,3
539,2019-06-09 14:45:00,341.0,3.3,3
540,2019-06-09 15:00:00,341.0,3.4,3
541,2019-06-09 15:15:00,341.0,3.2,3
542,2019-06-09 15:30:00,341.0,3.4,3
543,2019-06-09 15:45:00,341.0,3.3,3
544,2019-06-09 16:00:00,341.0,3.4,3
545,2019-06-09 16:15:00,341.0,3.6,3
546,2019-06-09 16:30:00,337.0,3.4,0
547,2019-06-09 16:45:00,337.0,3.4,0
548,2019-06-09 17:00:00,337.0,3.5,0
549,2019-06-09 17:15:00,337.0,3.3,0
550,2019-06-09 17:30:00,337.0,3.5,0
551,2019-06-09 17:45:00,337.0,3.6,0
552,2019-06-09 18:00:00,337.0,3.4,0
553,2019-06-09 18:15:00,337.0,3.5,0
554,2019-06-09 18:30:00,337.0,3.6,0
555,2019-06-09 18:45:00,337.0,3.5,0
556,2019-06-09 19:00:00,337.0,3.5,0
557,2019-06-09 19:15:00,337.0,3.6,0
